trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
3880070,28,1,"Pauline to Maple & Pennsylvania",,1,3007,shp-28-12,1,1
2864010,67,2,"EISENHOWER-GOLFSIDE TO TRINITY HEALTH AA",,1,13801,shp-67-05,1,1
2640020,42,3,"Forest - MacArthur to MacArthur & Harris",,1,7002,shp-42-03,1,1
3513020,42,3,"Forest - MacArthur to MacArthur & Harris",,1,7202,shp-42-03,1,1
3319010,45,2,"Grove to Harry & Grove",,1,8601,shp-45-03,1,1
143020,4,3,"Washtenaw to BTC",,0,6102,shp-4-06,1,1
869020,25,3,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,2502,shp-25-52,1,1
428020,66,3,"Carpenter - Huron Pkwy to Pierpont Commons",,1,10402,shp-66-08,1,1
396020,5,3,"Packard to Meijer: Carpenter Rd",,1,10602,shp-5-08,1,1
2000020,68,3,"Harris -Ford to Gault Village",,1,8002,shp-68-03,1,1
3991010,32,2,"Miller - Maple to Pennsylvania & Maple",,1,4401,shp-32-55,1,1
3006070,47,1,"47 Harriet Michigan to YTC",,0,8107,shp-47-51,1,1
4157010,27,2,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,3101,shp-27-04,1,1
2128020,30,3,"Jackson Rd to BTC",,0,3502,shp-30-51,1,1
2485070,47,1,"47 Harriet Michigan to Hewistt & Ellsworth",,1,8007,shp-47-02,1,1
3450010,26,2,"Scio Church to BTC",,0,10301,shp-26-01,1,1
902070,23,1,"Plymouth to Green Rd P&R",,1,3607,shp-23-61,1,1
3263020,4,3,"Washtenaw to BTC",,0,6602,shp-4-06,1,1
3543070,22,1,"Pontiac - Dhu Varren to BTC",,0,407,shp-22-01,1,1
2784020,62,3,"U-M - State St to Wolverine Tower",,0,12702,shp-62-54,1,1
2162010,42,2,"Forest - MacArthur to MacArthur & Harris",,1,8701,shp-42-03,1,1
1618020,5,3,"Packard to Meijer: Carpenter Rd",,1,10902,shp-5-08,1,1
3213070,44,1,"44 Ecorse Tyler to YTC",,0,9307,shp-44-52,1,1
3773070,25,1,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,3207,shp-25-52,1,1
880020,26,3,"Scio Church to BTC",,0,1002,shp-26-01,1,1
214020,27,3,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,2502,shp-27-04,1,1
3368070,67,1,"EISENHOWER-GOLFSIDE TO BRIARWOOD MALL",,0,13607,shp-67-02,1,1
4297010,4,2,"Washtenaw to YTC",,1,5201,shp-4-55,1,1
3338010,45,2,"Grove to Ypsilanti Transit Ctr",,0,8301,shp-45-51,1,1
112010,4,2,"Washtenaw to BTC",,0,5201,shp-4-06,1,1
4239020,67,3,"EISENHOWER-GOLFSIDE TO TRINITY HEALTH AA",,1,11102,shp-67-05,1,1
3289020,6,3,"Ellsworth to BTC",,0,11302,shp-6-01,1,1
918020,66,3,"Carpenter - Huron Pkwy to Green Rd P&R",,1,10402,shp-66-10,1,1
2507070,29,1,"Liberty to Blake Transit Ctr",,0,4807,shp-29-01,1,1
3923020,66,3,"Carpenter - Huron Pkwy to Green Rd P&R",,1,10702,shp-66-10,1,1
1789070,27,1,"W. Stadium - Oak Valley to Meijer",,1,3007,shp-27-52,1,1
2381070,5,1,"A Packard to BTC",,0,9907,shp-5-01,1,1
958010,25,2,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,2901,shp-25-09,1,1
93020,62,3,"62 UM State to CCTC",,1,12402,shp-62-06,1,1
3408070,31,1,"Dexter Ave to Blake Transit Ctr",,0,4607,shp-31-04,1,1
1739070,67,1,"EISENHOWER-GOLFSIDE TO BRIARWOOD MALL",,0,13807,shp-67-03,1,1
2477020,3,3," Huron River to YTC",,1,7502,shp-3-53,1,1
4043070,43,1,"E Michigan Ave to Holmes & Ridge",,1,8007,shp-43-02,1,1
2139020,65,3,"U-M - Downtown - Green to Glacier Hills",,1,12302,shp-65-53,1,1
1249020,23,3,"Plymouth to Plymouth Rd P&R",,1,2202,shp-23-60,1,1
1719020,29,3,"Liberty to Scio Ridge",,1,1002,shp-29-51,1,1
439070,23,1,"Plymouth to Blake Transit Ctr",,0,3407,shp-23-08,1,1
2264010,27,2,"W. Stadium - Oak Valley to Meijer",,1,3101,shp-27-52,1,1
1398020,25,3,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,2702,shp-25-09,1,1
351020,30,3,"Jackson Rd to Meijer: Jackson Rd",,1,3802,shp-30-05,1,1
2546070,4,1,"Washtenaw to YTC",,1,5207,shp-4-55,1,1
404020,23,3,"Plymouth to Green Rd P&R",,1,2202,shp-23-59,1,1
4142070,31,1,"Dexter Ave to Blake Transit Ctr",,0,4607,shp-31-04,1,1
3259010,4,2,"Washtenaw to BTC",,0,5401,shp-4-06,1,1
1041010,22,2,"Pontiac - Dhu Varren to BTC",,0,501,shp-22-01,1,1
2626070,23,1,"Plymouth to Green Rd P&R",,1,3507,shp-23-61,1,1
2078070,32,1,"Miller - Maple to Blake Transit Ctr",,0,4507,shp-32-06,1,1
3924010,42,2,"Forest - MacArthur to MacArthur & Harris",,1,8501,shp-42-03,1,1
2390020,25,3,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,2502,shp-25-52,1,1
96020,104,3,"WASHTENAW EXPRESS TO YPSILANTI CENTER",,1,202,shp-104-52,1,1
945020,22,3,"Pontiac - Dhu Varren to Pierpont Commons",,1,3302,shp-22-04,1,1
669010,3,2," Huron River to BTC",,0,8901,shp-3-03,1,1
1441070,25,1,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,3007,shp-25-09,1,1
373020,65,3,"U-M - Downtown - Green to CCTC",,0,12202,shp-65-03,1,1
731070,31,1,"Dexter Ave to Blake Transit Ctr",,0,4407,shp-31-04,1,1
251020,67,3,"EISENHOWER-GOLFSIDE TO BRIARWOOD MALL",,0,11502,shp-67-03,1,1
1686070,4,1,"Washtenaw to BTC",,0,5307,shp-4-06,1,1
2728020,3,3," Huron River to YTC",,1,7702,shp-3-53,1,1
1019070,4,1,"Washtenaw to BTC",,0,5307,shp-4-06,1,1
1384020,67,3,"EISENHOWER-GOLFSIDE TO TRINITY HEALTH AA",,1,11102,shp-67-05,1,1
3440010,3,2," Huron River to BTC",,0,9101,shp-3-03,1,1
2565020,26,3,"Scio Church to BTC",,0,1002,shp-26-01,1,1
940070,42,1,"Forest - MacArthur to MacArthur & Harris",,1,9507,shp-42-03,1,1
1674010,44,2,"44 Ecorse Tyler to YTC",,0,8601,shp-44-52,1,1
3858020,61,3,"U-M Miller to Central Campus Transit Ctr",,0,12302,shp-61-02,1,1
2153070,45,1,"Grove to Harry & Grove",,1,9507,shp-45-03,1,1
3712020,22,3,"Pontiac - Dhu Varren to BTC",,0,3402,shp-22-01,1,1
2129070,43,1,"E Michigan Ave to Ypsilanti Transit Ctr",,0,8107,shp-43-51,1,1
2933010,43,2,"E Michigan Ave to Ypsilanti Transit Ctr",,0,10001,shp-43-51,1,1
1244020,61,3,"U-M Miller to Central Campus Transit Ctr",,0,12302,shp-61-02,1,1
383020,30,3,"Jackson Rd to BTC",,0,3402,shp-30-51,1,1
1219020,47,3,"47 Harriet Michigan to YTC",,0,8202,shp-47-51,1,1
4045020,23,3,"Plymouth to Plymouth Rd P&R",,1,1702,shp-23-60,1,1
1961070,47,1,"47 Harriet Michigan to Hewistt & Ellsworth",,1,8007,shp-47-02,1,1
917020,32,3,"Miller - Maple to Blake Transit Ctr",,0,802,shp-32-06,1,1
575010,67,2,"EISENHOWER-GOLFSIDE TO TRINITY HEALTH AA",,1,13801,shp-67-05,1,1
1189020,66,3,"Carpenter - Huron Pkwy to Meijer",,0,10602,shp-66-51,1,1
2972010,28,2,"Pauline to Maple & Pennsylvania",,1,3001,shp-28-12,1,1
1608010,32,2,"Miller - Maple to Pennsylvania & Maple",,1,4401,shp-32-55,1,1
1508020,33,3,"Newport to Warrington & Newport",,1,3902,shp-33-51,1,1
1086010,5,2,"B Packard to BTC",,0,10301,shp-5-02,1,1
3315070,44,1,"44 Ecorse Tyler to West Willow",,1,9407,shp-44-02,1,1
792020,4,3,"Washtenaw to YTC",,1,5202,shp-4-55,1,1
3185010,47,2,"47 Harriet Michigan to YTC",,0,10101,shp-47-51,1,1
479070,47,1,"47 Harriet Michigan to Hewistt & Ellsworth",,1,8107,shp-47-02,1,1
3870020,26,3,"Scio Church to BTC",,0,1002,shp-26-01,1,1
1358070,22,1,"Pontiac - Dhu Varren to BTC",,0,507,shp-22-01,1,1
4147020,27,3,"W. Stadium - Oak Valley to Meijer",,1,2702,shp-27-52,1,1
3414020,6,3,"Ellsworth to BTC",,0,11802,shp-6-01,1,1
375020,63,3,"U-M - Pontiac to Food Gatherers",,1,12902,shp-63-51,1,1
624010,47,2,"47 Harriet Michigan to YTC",,0,10001,shp-47-51,1,1
58070,32,1,"Miller - Maple to Blake Transit Ctr",,0,4607,shp-32-06,1,1
2800020,104,3,"WASHTENAW EXPRESS TO YPSILANTI CENTER",,1,102,shp-104-52,1,1
2055020,23,3,"Plymouth to Blake Transit Ctr",,0,1802,shp-23-06,1,1
3519020,26,3,"Scio Church to Scio Ridge",,1,1102,shp-26-02,1,1
1604020,68,3,"Harris - Ford to Holmes & Ridge",,0,8102,shp-68-51,1,1
67070,46,1,"Paint Creek to Ypsilanti Transit Ctr",,0,9607,shp-46-51,1,1
520010,43,2,"E Michigan Ave to Holmes & Ridge",,1,10101,shp-43-02,1,1
2273020,32,3,"Miller - Maple to Blake Transit Ctr",,0,702,shp-32-06,1,1
122020,22,3,"Pontiac - Dhu Varren to Pierpont Commons",,1,3602,shp-22-04,1,1
102010,46,2,"Paint Creek to Ypsilanti Transit Ctr",,0,8401,shp-46-51,1,1
755070,22,1,"Pontiac - Dhu Varren to BTC",,0,507,shp-22-01,1,1
1826010,46,2,"Huron Paint Creek to Huron River + Textile",,1,8401,shp-46-02,1,1
568020,23,3,"Plymouth to Blake Transit Ctr",,0,1902,shp-23-06,1,1
543010,5,2,"B Packard to BTC",,0,10201,shp-5-02,1,1
713070,46,1,"Paint Creek to Ypsilanti Transit Ctr",,0,9407,shp-46-51,1,1
1485020,31,3,"Dexter Ave to Jackson & Wagnor",,1,802,shp-31-51,1,1
3945070,25,1,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,3107,shp-25-09,1,1
676010,23,2,"Plymouth to Blake Transit Ctr",,0,3601,shp-23-08,1,1
1224070,46,1,"Paint Creek to Ypsilanti Transit Ctr",,0,9307,shp-46-51,1,1
1155020,26,3,"Scio Church to Scio Ridge",,1,1002,shp-26-02,1,1
2592070,3,1," Huron River to BTC",,0,4007,shp-3-03,1,1
1584020,4,3,"Washtenaw to BTC",,0,6102,shp-4-06,1,1
1745070,6,1,"Ellsworth to BTC",,0,11207,shp-6-01,1,1
2322020,46,3,"Huron Paint Creek to Huron River + Textile",,1,6902,shp-46-02,1,1
1775070,5,1,"A Packard to BTC",,0,9907,shp-5-01,1,1
286020,43,3,"E Michigan Ave to Holmes & Ridge",,1,8002,shp-43-02,1,1
1886070,32,1,"Miller - Maple to Blake Transit Ctr",,0,4507,shp-32-06,1,1
3643070,6,1,"Ellsworth to Ypsilanti Transit Center",,1,11407,shp-6-51,1,1
3063070,4,1,"Washtenaw to BTC",,0,5207,shp-4-06,1,1
3033020,61,3,"U-M Miller to Miller Rd P+R",,1,12202,shp-61-51,1,1
3774020,64,3,"Geddes - E. Stadium to Pioneer High School P&R ",,1,13102,shp-64-53,1,1
3915020,6,3,"Ellsworth to Blake Transit Ctr",,0,11102,shp-6-11,1,1
2943020,28,3,"28 Pauline to BTC",,0,1502,shp-28-10,1,1
3430020,32,3,"Miller - Maple to Pennsylvania & Maple",,1,802,shp-32-55,1,1
3055020,62,3,"62 UM State to CCTC",,1,12502,shp-62-06,1,1
2241070,32,1,"Miller - Maple to Blake Transit Ctr",,0,4407,shp-32-06,1,1
766070,27,1,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,3207,shp-27-04,1,1
1781020,4,3,"Washtenaw to BTC",,0,5202,shp-4-06,1,1
4086070,28,1,"Pauline to Maple & Pennsylvania",,1,3107,shp-28-12,1,1
2385070,30,1,"Jackson Rd to Meijer: Jackson Rd",,1,3607,shp-30-05,1,1
1613010,30,2,"Jackson Rd to BTC",,0,3601,shp-30-51,1,1
4026020,46,3,"Huron Paint Creek to Huron River + Textile",,1,6902,shp-46-02,1,1
213020,27,3,"W. Stadium - Oak Valley to Meijer",,1,2502,shp-27-52,1,1
944010,22,2,"Pontiac - Dhu Varren to BTC",,0,501,shp-22-01,1,1
2261020,42,3,"Forest - MacArthur to MacArthur & Harris",,1,7202,shp-42-03,1,1
1578070,43,1,"E Michigan Ave to Ypsilanti Transit Ctr",,0,8007,shp-43-51,1,1
1388020,65,3,"U-M - Downtown - Green to CCTC",,0,12302,shp-65-03,1,1
2615070,30,1,"Jackson Rd to BTC",,0,3607,shp-30-51,1,1
1794070,3,1," Huron River to BTC",,0,4307,shp-3-03,1,1
1595020,68,3,"Harris - Ford to Holmes & Ridge",,0,8002,shp-68-51,1,1
957070,27,1,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,2907,shp-27-04,1,1
162010,32,2,"Miller - Maple to Blake Transit Ctr",,0,4401,shp-32-06,1,1
643020,104,3,"WASHTENAW EXPRESS TO YPSILANTI CENTER",,1,302,shp-104-52,1,1
4290020,26,3,"Scio Church to BTC",,0,1102,shp-26-01,1,1
2650070,22,1,"Pontiac - Dhu Varren to Pierpont Commons",,1,407,shp-22-04,1,1
1725020,66,3,"Carpenter - Huron Pkwy to Pierpont Commons",,1,10402,shp-66-08,1,1
1359070,26,1,"Scio Church to BTC",,0,4407,shp-26-01,1,1
2557010,30,2,"Jackson Rd to Meijer: Jackson Rd",,1,3501,shp-30-05,1,1
3096010,28,2,"28 Pauline to BTC",,0,3201,shp-28-10,1,1
2347020,4,3,"Washtenaw to BTC",,0,5602,shp-4-06,1,1
2743070,22,1,"Pontiac - Dhu Varren to Pierpont Commons",,1,507,shp-22-04,1,1
3129010,31,2,"Dexter Ave to Jackson & Wagnor",,1,11501,shp-31-51,1,1
1549020,6,3,"Ellsworth to BTC",,0,11302,shp-6-01,1,1
4076020,43,3,"E Michigan Ave to Holmes & Ridge",,1,8202,shp-43-02,1,1
3010020,45,3,"Grove to Harry & Grove",,1,7302,shp-45-03,1,1
1788070,27,1,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,3107,shp-27-04,1,1
2028010,30,2,"Jackson Rd to Meijer: Jackson Rd",,1,3401,shp-30-05,1,1
1182020,25,3,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,2602,shp-25-52,1,1
515020,44,3,"44 Ecorse Tyler to YTC",,0,7102,shp-44-52,1,1
3931010,23,2,"Plymouth to Blake Transit Ctr",,0,3501,shp-23-08,1,1
2695010,43,2,"E Michigan Ave to Holmes & Ridge",,1,10101,shp-43-02,1,1
1080010,43,2,"E Michigan Ave to Holmes & Ridge",,1,10001,shp-43-02,1,1
3563020,23,3,"Plymouth to Blake Transit Ctr",,0,2002,shp-23-06,1,1
2766020,62,3,"62 UM State to CCTC",,1,12702,shp-62-06,1,1
2835070,47,1,"47 Harriet Michigan to YTC",,0,8007,shp-47-51,1,1
3888020,34,3,"Maple - Dexter to Miller Rd P&R",,1,5102,shp-34-51,1,1
3052020,4,3,"Washtenaw to BTC",,0,6102,shp-4-06,1,1
4121020,31,3,"Dexter Ave to Blake Transit Ctr",,0,602,shp-31-04,1,1
3282070,42,1,"Forest - MacArthur to MacArthur & Harris",,1,9607,shp-42-03,1,1
2001020,28,3,"28 Pauline to BTC",,0,1602,shp-28-10,1,1
3106070,22,1,"Pontiac - Dhu Varren to BTC",,0,407,shp-22-01,1,1
522020,25,3,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,2602,shp-25-52,1,1
2205020,46,3,"Paint Creek to Ypsilanti Transit Ctr",,0,7202,shp-46-51,1,1
1913070,66,1,"Carpenter - Huron Pkwy to Meijer Carpenter Rd",,0,13407,shp-66-58,1,1
1884020,33,3,"Newport to Blake Transit Ctr",,0,3502,shp-33-01,1,1
2026070,4,1,"Washtenaw to BTC",,0,5407,shp-4-06,1,1
1318020,104,3,"WASHTENAW EXPRESS TO YPSILANTI CENTER",,1,202,shp-104-52,1,1
4112010,46,2,"Paint Creek to Ypsilanti Transit Ctr",,0,8701,shp-46-51,1,1
328010,4,2,"Washtenaw to YTC",,1,5301,shp-4-55,1,1
142020,42,3,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,7002,shp-42-52,1,1
3554020,3,3," Huron River to BTC",,0,7402,shp-3-03,1,1
3011020,6,3,"Ellsworth to Blake Transit Ctr",,0,11102,shp-6-11,1,1
2599010,30,2,"Jackson Rd to Meijer: Jackson Rd",,1,3301,shp-30-05,1,1
861010,44,2,"44 Ecorse Tyler to YTC",,0,8401,shp-44-52,1,1
3298020,63,3,"U-M - Pontiac to Central Campus Transit Center",,0,13002,shp-63-05,1,1
1758070,22,1,"Pontiac - Dhu Varren to BTC",,0,407,shp-22-01,1,1
1747070,42,1,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,9507,shp-42-52,1,1
3204070,22,1,"Pontiac - Dhu Varren to Pierpont Commons",,1,407,shp-22-04,1,1
2853010,6,2,"Ellsworth to Ypsilanti Transit Center",,1,11301,shp-6-51,1,1
605020,25,3,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,2602,shp-25-52,1,1
1899020,5,3,"A Packard to BTC",,0,10602,shp-5-01,1,1
3763010,46,2,"Huron Paint Creek to Huron River + Textile",,1,8501,shp-46-02,1,1
1013070,28,1,"Pauline to Maple & Pennsylvania",,1,3107,shp-28-12,1,1
750020,104,3,"WASHTENAW EXPRESS TO YPSILANTI CENTER",,1,302,shp-104-52,1,1
3544070,67,1,"EISENHOWER-GOLFSIDE TO BRIARWOOD MALL",,0,13807,shp-67-02,1,1
796070,45,1,"Grove to Harry & Grove",,1,9307,shp-45-03,1,1
1299070,28,1,"Pauline to Maple & Pennsylvania",,1,3107,shp-28-12,1,1
2290020,62,3,"U-M - State St to Wolverine Tower",,0,12702,shp-62-54,1,1
478070,66,1,"Carpenter - Huron Pkwy to Pierpont Commons",,1,13407,shp-66-08,1,1
3902010,32,2,"Miller - Maple to Blake Transit Ctr",,0,4501,shp-32-06,1,1
384020,65,3,"U-M - Downtown - Green to Glacier Hills",,1,12002,shp-65-53,1,1
3533020,43,3,"E Michigan Ave to Holmes & Ridge",,1,8102,shp-43-02,1,1
2857070,26,1,"Scio Church to Scio Ridge",,1,4907,shp-26-02,1,1
4179020,28,3,"Pauline to Maple & Pennsylvania",,1,1502,shp-28-12,1,1
1805010,42,2,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,8401,shp-42-52,1,1
3008010,31,2,"Dexter Ave to Jackson & Wagnor",,1,11401,shp-31-51,1,1
420020,23,3,"Plymouth to Plymouth Rd P&R",,1,1902,shp-23-60,1,1
2298020,23,3,"Plymouth to Plymouth Rd P&R",,1,2002,shp-23-60,1,1
4191010,22,2,"Pontiac - Dhu Varren to Pierpont Commons",,1,401,shp-22-04,1,1
2243020,6,3,"Ellsworth to Ypsilanti Transit Center",,1,11802,shp-6-51,1,1
2735020,4,3,"Washtenaw to BTC",,0,5502,shp-4-06,1,1
2185010,44,2,"44 Ecorse Tyler to YTC",,0,8301,shp-44-52,1,1
4084020,67,3,"EISENHOWER-GOLFSIDE TO BRIARWOOD MALL",,0,11502,shp-67-02,1,1
2884020,5,3,"Packard to Meijer: Carpenter Rd",,1,10902,shp-5-08,1,1
2527020,30,3,"Jackson Rd to BTC",,0,3602,shp-30-51,1,1
1464020,3,3," Huron River to BTC",,0,7702,shp-3-03,1,1
892020,4,3,"Washtenaw to BTC",,0,6102,shp-4-06,1,1
3558010,27,2,"W. Stadium - Oak Valley to Meijer",,1,3201,shp-27-52,1,1
1077010,42,2,"Forest - MacArthur to MacArthur & Harris",,1,8301,shp-42-03,1,1
3977020,30,3,"Jackson Rd to BTC",,0,3702,shp-30-51,1,1
2724070,46,1,"Huron Paint Creek to Huron River + Textile",,1,9307,shp-46-02,1,1
4117010,27,2,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,3101,shp-27-04,1,1
2190010,31,2,"Dexter Ave to Blake Transit Ctr",,0,11401,shp-31-04,1,1
2783020,64,3,"Geddes - E. Stadium to Pioneer High School P&R ",,1,13002,shp-64-53,1,1
763070,27,1,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,3207,shp-27-04,1,1
1148020,5,3,"A Packard to BTC",,0,11002,shp-5-01,1,1
962020,62,3,"U-M - State St to Wolverine Tower",,0,12402,shp-62-54,1,1
1581010,4,2,"Washtenaw to BTC",,0,5301,shp-4-06,1,1
3629020,65,3,"U-M - Downtown - Green to CCTC",,0,12302,shp-65-03,1,1
2310010,22,2,"Pontiac - Dhu Varren to BTC",,0,501,shp-22-01,1,1
2793020,44,3,"44 Ecorse Tyler to YTC",,0,7002,shp-44-52,1,1
3140010,3,2," Huron River to BTC",,0,8801,shp-3-03,1,1
3701010,22,2,"Pontiac - Dhu Varren to BTC",,0,501,shp-22-01,1,1
544070,22,1,"Pontiac - Dhu Varren to BTC",,0,407,shp-22-01,1,1
1736070,5,1,"Packard to Ypsilanti Transit Ctr",,1,9907,shp-5-07,1,1
86020,42,3,"Forest - MacArthur to MacArthur & Harris",,1,7002,shp-42-03,1,1
2258070,67,1,"EISENHOWER-GOLFSIDE TO TRINITY HEALTH AA",,1,13807,shp-67-05,1,1
2489010,5,2,"Packard to Meijer: Carpenter Rd",,1,10501,shp-5-08,1,1
4107070,5,1,"Packard to Ypsilanti Transit Ctr",,1,9907,shp-5-07,1,1
3648020,63,3,"U-M - Pontiac to Food Gatherers",,1,12802,shp-63-51,1,1
2906070,43,1,"E Michigan Ave to Ypsilanti Transit Ctr",,0,8007,shp-43-51,1,1
1290020,26,3,"Scio Church to BTC",,0,1002,shp-26-01,1,1
2785010,45,2,"Grove to Ypsilanti Transit Ctr",,0,8601,shp-45-51,1,1
1429020,29,3,"Liberty to Scio Ridge",,1,1002,shp-29-51,1,1
4243070,44,1,"44 Ecorse Tyler to YTC",,0,9507,shp-44-52,1,1
153020,4,3,"Washtenaw to BTC",,0,5202,shp-4-06,1,1
1920070,44,1,"44 Ecorse Tyler to West Willow",,1,9307,shp-44-02,1,1
3999020,33,3,"Newport to Blake Transit Ctr",,0,3402,shp-33-01,1,1
1793020,23,3,"Plymouth to Blake Transit Ctr",,0,2402,shp-23-06,1,1
3928020,62,3,"U-M - State St to Central Campus Transit Ctr",,1,12402,shp-62-07,1,1
995020,61,3,"U-M Miller to Central Campus Transit Ctr",,0,12302,shp-61-02,1,1
1878020,62,3,"U-M - State St to Central Campus Transit Ctr",,1,12402,shp-62-07,1,1
1684020,61,3,"U-M Miller to Central Campus Transit Ctr",,0,12302,shp-61-02,1,1
2478020,42,3,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,7002,shp-42-52,1,1
2848010,23,2,"Plymouth to Blake Transit Ctr",,0,3301,shp-23-08,1,1
3149020,31,3,"Dexter Ave to Blake Transit Ctr",,0,602,shp-31-04,1,1
109020,4,3,"Washtenaw to YTC",,1,5202,shp-4-55,1,1
4060010,28,2,"28 Pauline to BTC",,0,2901,shp-28-10,1,1
3264010,23,2,"Plymouth to Blake Transit Ctr",,0,3401,shp-23-08,1,1
201010,27,2,"W. Stadium - Oak Valley to Meijer",,1,3001,shp-27-52,1,1
403070,47,1,"47 Harriet Michigan to Hewistt & Ellsworth",,1,8107,shp-47-02,1,1
1117010,6,2,"Ellsworth to Ypsilanti Transit Center",,1,11301,shp-6-51,1,1
2440020,42,3,"Forest - MacArthur to MacArthur & Harris",,1,7002,shp-42-03,1,1
3885070,6,1,"Ellsworth to BTC",,0,11307,shp-6-01,1,1
1663010,46,2,"Paint Creek to Ypsilanti Transit Ctr",,0,8301,shp-46-51,1,1
1151020,62,3,"U-M - State St to Wolverine Tower",,0,12702,shp-62-54,1,1
3616070,46,1,"Huron Paint Creek to Huron River + Textile",,1,9607,shp-46-02,1,1
3307020,23,3,"Plymouth to Blake Transit Ctr",,0,1502,shp-23-06,1,1
3312020,47,3,"47 Harriet Michigan to Hewistt & Ellsworth",,1,8202,shp-47-02,1,1
3958070,67,1,"EISENHOWER-GOLFSIDE TO TRINITY HEALTH AA",,1,13607,shp-67-05,1,1
3229010,32,2,"Miller - Maple to Pennsylvania & Maple",,1,4501,shp-32-55,1,1
2849070,3,1," Huron River to BTC",,0,4207,shp-3-03,1,1
1567070,30,1,"Jackson Rd to BTC",,0,3307,shp-30-51,1,1
4134070,25,1,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,2907,shp-25-09,1,1
1530020,67,3,"EISENHOWER-GOLFSIDE TO TRINITY HEALTH AA",,1,11102,shp-67-05,1,1
1557070,45,1,"Grove to Ypsilanti Transit Ctr",,0,9207,shp-45-51,1,1
1778010,46,2,"Huron Paint Creek to Huron River + Textile",,1,8501,shp-46-02,1,1
2763070,46,1,"Huron Paint Creek to Huron River + Textile",,1,9307,shp-46-02,1,1
1568020,46,3,"Huron Paint Creek to Huron River + Textile",,1,7302,shp-46-02,1,1
2155020,65,3,"U-M - Downtown - Green to Glacier Hills",,1,12202,shp-65-53,1,1
