OID_,Id,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,loc_type,parent_sta,timezone,wheelchair,count,coord_x,coord_y,dist_ctr
737,0,869,750,Liberty + Railroad crossing, ,42.279505999999998,-83.751248000000004, , , , , ,2,1,273139.929100000299513,4684475.065700000151992,1577.531296309639629
738,0,870,751,Liberty + Third, ,42.278905000000002,-83.754034000000004, , , , , ,2,1,272908.026399999856949,4684415.757799999788404,1809.025303149290721
739,0,871,752,Liberty + Fifth, ,42.278500000000001,-83.755990999999995, , , , , ,1,1,272745.187599999830127,4684376.008400000631809,1972.642870753094485
740,0,872,753,Liberty + Seventh, ,42.277757999999999,-83.759621999999993, , , , , ,1,1,272443.086400000378489,4684303.314999999478459,2277.670040200848689
741,0,874,756,Liberty + Virginia Park, ,42.276285000000001,-83.766726000000006, , , , , ,2,1,271851.932300000451505,4684158.764499999582767,2878.297991541438023
742,0,875,757,Liberty + Dartmoor, ,42.275238000000002,-83.771906000000001, , , , , ,1,1,271420.962899999693036,4684056.399100000038743,3317.653414138011158
743,0,878,760,Stadium + Abbot, ,42.279276000000003,-83.780161000000007, , , , , ,2,1,270754.829099999740720,4684527.012000000104308,3963.190542908945190
744,0,879,761,Maple + Jackson, ,42.280932999999997,-83.780209999999997, , , , , ,1,1,270756.799899999983609,4684711.148700000718236,3969.770781857070233
745,0,880,762,Maple + Dexter, ,42.285777000000003,-83.780376000000004, , , , , ,1,1,270760.687300000339746,4685249.507200000807643,4039.249221665479581
746,0,881,763,Maple + Haisley, ,42.289695999999999,-83.780561000000006, , , , , ,1,1,270759.654900000430644,4685685.198699999600649,4150.100158478631784
747,0,882,764,Maple + North Circle, ,42.293837000000003,-83.780692999999999, , , , , ,1,1,270763.800800000317395,4686145.400200000032783,4307.326629504776065
748,0,883,766,Miller + Fulmer, ,42.293225999999997,-83.777028000000001, , , , , ,1,1,271063.746299999766052,4686067.680900000035763,4001.467245927057775
749,0,884,767,Miller Ave. + Bruce, ,42.291811000000003,-83.773291999999998, , , , , ,1,1,271366.640899999998510,4685900.502199999988079,3656.835192842370816
750,0,885,768,Miller Ave. + Saunders Cresent, ,42.291117999999997,-83.771491999999995, , , , , ,1,1,271512.539400000125170,4685818.710699999704957,3490.425281189696307
751,0,886,769,Miller + Pine Tree, ,42.289472000000004,-83.767188000000004, , , , , ,1,1,271861.452100000344217,4685624.377100000157952,3093.320040305936800
752,0,887,770,Miller Ave. + Wesley, ,42.287975000000003,-83.763403999999994, , , , , ,1,1,272168.045400000177324,4685448.000000000000000,2742.846190273797220
753,0,888,771,Miller Ave. + Arborview, ,42.286731000000003,-83.760150999999993, , , , , ,1,1,272431.781700000166893,4685301.151900000870228,2443.832485058374004
754,0,889,772,Miller Ave. + Brooks, ,42.286048000000001,-83.758443999999997, , , , , ,2,1,272570.071800000034273,4685220.742699999362230,2286.169698198448714
755,0,890,773,Miller + Miner, ,42.285279000000003,-83.756459000000007, , , , , ,1,1,272730.978400000371039,4685130.043700000271201,2104.103692729669092
756,0,891,774,Miller + Chapin, ,42.283822999999998,-83.752656000000002, , , , , ,1,1,273039.327600000426173,4684958.208599999547005,1757.335182805325303
757,0,892,775,Miller + Ashley, ,42.283275000000003,-83.749303999999995, , , , , ,2,1,273313.759700000286102,4684888.419500000774860,1474.647983396003838
758,0,893,776,Catherine + Fourth, ,42.283192000000000,-83.747281000000001, , , , , ,1,1,273480.275500000454485,4684873.815099999308586,1312.240516196706267
759,0,896,779,Summit + Main, ,42.288569000000003,-83.747575999999995, , , , , ,2,1,273475.230499999597669,4685471.698300000280142,1617.632556948548654
760,0,897,780,Summit + Wildt, ,42.288760000000003,-83.748593999999997, , , , , ,2,1,273391.980000000447035,4685495.619100000709295,1697.228816063494605
761,0,898,781,Summit + Spring, ,42.289033000000003,-83.752450999999994, , , , , ,1,1,273074.946299999952316,4685536.215199999511242,1977.114871965447037
762,0,899,782,Summit + Miner, ,42.288992000000000,-83.755466999999996, , , , , ,1,1,272826.126899999566376,4685539.710999999195337,2189.915742199596480
763,0,900,783,Summit + Brooks, ,42.288938000000002,-83.758022999999994, , , , , ,2,1,272615.187800000421703,4685540.542600000277162,2374.818193983190667
764,0,901,784,Brooks + Pearl, ,42.291083999999998,-83.758223999999998, , , , , ,2,1,272606.340499999932945,4685779.386299999430776,2502.440471833773699
765,0,902,785,Brooks + Robin, ,42.293540999999998,-83.758270999999993, , , , , ,2,1,272611.310999999754131,4686052.354000000283122,2655.135334727342070
766,0,903,786,Brooks + Sunset, ,42.296129999999998,-83.758374000000003, , , , , ,1,1,272612.140599999576807,4686340.129699999466538,2839.008700816657893
767,0,904,787,Newport + Sunset, ,42.297733000000001,-83.765826000000004, , , , , ,2,1,272003.572499999776483,4686538.084499999880791,3433.021154229252716
768,0,905,788,Newport + Downup Cir, ,42.300891000000000,-83.765896999999995, , , , , ,2,1,272009.121500000357628,4686888.961300000548363,3654.388557100181515
769,0,906,789,Newport + Newport Creek, ,42.304358999999998,-83.765969999999996, , , , , ,2,1,272015.626400000415742,4687274.268200000748038,3919.047565318892339
770,0,907,790,Newport + Bird, ,42.308098000000001,-83.766118000000006, , , , , ,2,1,272016.929499999620020,4687689.870100000873208,4229.028334772822745
771,0,908,792,Warrington + Newport, ,42.309156000000002,-83.766350000000003, , , , , ,2,1,272001.627899999730289,4687807.979900000616908,4330.170005178012616
772,0,909,793,Warrington + Lincolnshire, ,42.310110999999999,-83.763842999999994, , , , , ,2,1,272211.712799999862909,4687907.312000000849366,4281.773083040673555
773,0,910,795,Holyoke + Newport, ,42.314568999999999,-83.770487000000003, , , , , ,2,1,271680.218299999833107,4688420.177799999713898,5010.375209535635804
774,0,911,796,Newport + White Oak, ,42.313298000000003,-83.769864999999996, , , , , ,2,1,271726.885099999606609,4688277.366900000721216,4868.750618799492258
775,0,912,797,Newport + Warrington, ,42.309085000000003,-83.766840999999999, , , , , ,2,1,271960.900899999774992,4687801.412000000476837,4350.740209251359374
776,0,913,798,Newport + Newport Creek, ,42.304696000000000,-83.766109000000000, , , , , ,2,1,272005.385499999858439,4687312.063599999994040,3953.532881782526601
777,0,914,799,Newport + Down Up Cir, ,42.300913000000001,-83.765963999999997, , , , , ,2,1,272003.677799999713898,4686891.583900000900030,3660.183777176232525
778,0,915,800,Newport + Sunset, ,42.297607999999997,-83.765878999999998, , , , , ,2,1,271998.751899999566376,4686524.345699999481440,3428.442370820113410
779,0,916,801,Sunset + Pomona, ,42.297459000000003,-83.764318000000003, , , , , ,2,1,272126.902800000272691,4686503.616800000891089,3314.780264374505805
780,0,917,802,Sunset + Brooks, ,42.296371000000001,-83.758581000000007, , , , , ,1,1,272595.942999999970198,4686367.445299999788404,2869.363592954866817
781,0,918,803,Brooks + Robin, ,42.293362999999999,-83.758369000000002, , , , , ,2,1,272602.590499999932945,4686032.849600000306964,2650.251155081799880
782,0,919,804,Brooks + Mixtwood, ,42.291243999999999,-83.758307000000002, , , , , ,2,1,272600.073300000280142,4685797.375600000843406,2517.418862078834536
783,0,920,806,Summit + Miner, ,42.288925999999996,-83.755874000000006, , , , , ,1,1,272792.331899999640882,4685533.468800000846386,2216.059646146609339
784,0,921,807,Summit + Spring, ,42.288989000000001,-83.752724999999998, , , , , ,1,1,273052.196700000204146,4685532.060000000521541,1993.759224244616235
785,0,922,808,Summit + Daniel, ,42.289006999999998,-83.750665999999995, , , , , ,2,1,273222.027800000272691,4685528.568499999120831,1852.246117572254661
786,0,923,809,Summit + Main, ,42.288673000000003,-83.748341999999994, , , , , ,2,1,273412.445700000040233,4685485.286900000646710,1674.801504375525383
787,0,928,815,Geddes + Walnut, ,42.276617000000002,-83.728882999999996, , , , , ,2,1,274973.933400000445545,4684094.870899999514222,426.248120994336034
788,0,929,816,Geddes + Linden, ,42.276027999999997,-83.726889000000000, , , , , ,1,1,275136.276800000108778,4684024.193900000303984,586.981536220363978
789,0,930,817,Geddes + Oxford, ,42.275646000000002,-83.725080000000005, , , , , ,2,1,275284.102699999697506,4683976.995899999514222,728.954720022145125
790,0,931,818,Geddes + Onondaga, ,42.275160000000000,-83.721603000000002, , , , , ,2,1,275569.118900000117719,4683913.852099999785423,998.861568814443672
791,0,932,819,Geddes + Hill, ,42.274341000000000,-83.717354999999998, , , , , ,2,1,275916.542799999937415,4683811.711300000548363,1351.827244256890708
792,0,933,820,Geddes + Vinewood, ,42.273632999999997,-83.715019999999996, , , , , ,2,1,276106.601900000125170,4683726.945100000128150,1559.611868895698763
793,0,934,821,Geddes + Shipman, ,42.273046000000001,-83.713044999999994, , , , , ,2,1,276267.403900000266731,4683656.567199999466538,1734.869306837638760
794,0,935,822,Arlington + Geddes, ,42.272534000000000,-83.710689000000002, , , , , ,2,1,276459.896099999547005,4683593.520700000226498,1935.419217099072966
795,0,936,823,Arlington + Devonshire, ,42.270201999999998,-83.709225000000004, , , , , ,2,1,276572.392799999564886,4683330.717000000178814,2159.161044896765816
796,0,937,824,Arlington + Aberdeen, ,42.268752999999997,-83.707693000000006, , , , , ,2,1,276693.626400000415742,4683165.790699999779463,2349.040130779090759
797,0,938,825,Arlington + Heather Way, ,42.266475000000000,-83.707148000000004, , , , , ,2,1,276730.531399999745190,4682911.398199999704957,2525.012806061441552
798,0,939,826,Arlington + Hawthorne, ,42.264321000000002,-83.707059999999998, , , , , ,2,1,276730.183199999853969,4682671.974300000816584,2676.033627770148541
799,0,940,827,Arlington + Bedford, ,42.263199999999998,-83.706952999999999, , , , , ,2,1,276735.050499999895692,4682547.211100000888109,2763.376562829102568
800,0,941,828,Overridge + Arlington, ,42.261972000000000,-83.706591000000003, , , , , ,2,1,276760.574400000274181,4682409.897299999371171,2877.012100270683732
