Id,Label,0,1,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,strongcompnum,Authority,Hub,pageranks,modularity_class,stat_inf_class,clustering,eigencentrality,weighted indegree,weighted outdegree,Weighted Degree
246,Ypsilanti Township Civic Center,-83.615829,42.212337,2,2,4,41,0.052575,0.10811,480,0,17,0,0,0.001453,4,0,0,0.113057,2,2,4
248,Tyler + Nash,-83.565697,42.231934,1,1,2,24,0.067251,0.09833,559,0,10,0,0,0.000743,24,0,0,0.042913,1,1,2
249,Russell + Harris,-83.582764,42.241264,1,1,2,19,0.09465,0.132422,6290,0,10,0,0,0.00274,24,0,0,0.148031,1,1,2
250,Huron + James L Hart,-83.61795,42.223892,2,2,4,36,0.061744,0.120459,2031,0,17,0,0,0.001649,4,0,0,0.151606,2,2,4
251,Huron + Harret,-83.613815,42.234081,2,2,4,35,0.057007,0.117028,3833,0,16,0,0,0.001836,4,0,0,0.202556,2,2,4
263,Ford + Parkwood Ave,-83.579376,42.237835,1,1,2,21,0.081272,0.113969,343,0,10,0,0,0.000908,24,0,0,0.042745,1,1,2
264,Russel + Ford Blvd,-83.581139,42.24128,2,1,3,20,0.087342,0.121777,6362,0,10,0,0,0.003016,24,0,0,0.201772,2,1,3
266,Moore + Traver,-83.738701,42.290253,2,1,3,58,0.034551,0.046878,13016.666667,0,81,0,0,0.000975,6,3,0,0.17477,2,1,3
267,Dhu Varren + Olmesaad,-83.717003,42.31691,1,1,2,66,0.028289,0.041216,9373.666667,0,81,0,0,0.001268,11,3,0,0.086669,1,1,2
268,Dhu Varren + Omlesaad,-83.71756,42.317089,1,1,2,69,0.026095,0.035707,1839,0,81,0,0,0.000924,11,3,0,0.069683,1,1,2
269,Plymouth + Jones,-83.730217,42.29636,1,1,2,56,0.037525,0.05468,25950,0,81,0,0,0.001029,6,3,0,0.085756,1,1,2
270,Pontiac + Taylor,-83.736824,42.298012,1,2,3,55,0.038505,0.057715,13085.666667,0,81,0,0,0.00105,6,3,0,0.062193,1,2,3
271,Fuller + UM Park + Ride,-83.722488,42.2873,1,1,2,52,0.041896,0.060683,40900.5,0,81,0,0,0.000651,15,4,0,0.097931,1,1,2
272,Michigan CVS Drug Store,-83.582176,42.245842,1,1,2,8,0.207317,0.282493,104,0,4,0,0,0.000792,24,0,0,0.068592,1,1,2
276,Pontiac + Argo,-83.737984,42.294998,1,1,2,54,0.039656,0.058126,5180,0,81,0,0,0.000622,6,3,0,0.050061,1,1,2
277,Haywood + Draper,-83.709892,42.293991,1,1,2,63,0.030152,0.039978,634,0,81,0,0,0.000852,2,3,0,0.055428,1,1,2
278,Haywood + Hubbard,-83.707741,42.295425,1,1,2,62,0.031082,0.042065,657,0,81,0,0,0.000899,2,3,0,0.046763,1,1,2
279,Hubbard + Green,-83.692734,42.294926,1,1,2,65,0.028482,0.036909,5130.5,0,81,0,0,0.000827,11,3,0,0.112384,1,1,2
281,Dhu Varren Foodgatherers,-83.727356,42.317272,1,0,1,0,0,0,0,0,59,0,0,0.000468,11,3,0,0.056463,1,0,1
282,Dhu Varren + Carrot Way,-83.727318,42.316452,2,1,3,67,0.027517,0.039039,9350.666667,0,81,0,0,0.001285,11,3,0,0.104584,2,1,3
283,Pontiac Trail + Bowen,-83.738945,42.291931,1,1,2,57,0.035776,0.049626,13039.666667,0,81,0,0,0.001004,6,3,0,0.122839,1,1,2
284,Pontiac Tr + Apple,-83.737556,42.295525,1,1,2,56,0.03709,0.053014,13062.666667,0,81,0,0,0.001029,6,3,0,0.085756,1,1,2
285,Dhu Varren + Foxridge Ct,-83.713127,42.317078,1,1,2,65,0.029104,0.044034,9396.666667,0,81,0,0,0.001253,11,3,0,0.069589,1,1,2
286,Dhu Varren + Nixon,-83.707825,42.316643,2,2,4,64,0.029968,0.048307,12652,0,81,0,0,0.00166,11,3,0,0.105914,2,2,4
287,Dhu Varren + Foxridge,-83.713509,42.317219,1,1,2,70,0.025437,0.034363,1816,0,81,0,0,0.000881,11,3,0,0.087054,1,1,2
289,Pontiac + Bowen,-83.739143,42.291977,1,2,3,53,0.041278,0.064082,5203,0,81,0,0,0.000704,6,3,0,0.04505,1,2,3
290,Hubbard + Dean,-83.697426,42.295177,1,1,2,64,0.029289,0.038165,5153.5,0,81,0,0,0.000878,11,3,0,0.078879,1,1,2
292,Hubbard + Huron Parkway,-83.703102,42.295116,1,1,2,62,0.031077,0.041807,6394.5,0,81,0,0,0.002302,2,3,0.5,0.160052,1,1,2
293,Golfside + Lakeridge,-83.661247,42.255081,2,1,3,72,0.028299,0.039137,8823,0,81,0,0,0.001387,3,0,0,0.119712,2,1,3
296,Hubbard + Hayward,-83.707184,42.295715,1,1,2,60,0.033104,0.045474,13558.5,0,81,0,0,0.001755,2,3,0,0.18179,1,1,2
297,Broadway + Swift,-83.739799,42.288975,2,1,3,52,0.041624,0.059451,42952.5,0,81,0,0,0.000907,6,3,0,0.099799,2,1,3
298,Packard + Arch,-83.738838,42.269329,1,1,2,95,0.018509,0.028701,5657,0,81,0,0,0.000929,7,6,0,0.057492,1,1,2
299,Harris + Parkwood,-83.582848,42.237724,1,2,3,17,0.113674,0.173945,6146,0,10,0,0,0.002304,24,0,0,0.068248,1,2,3
300,Liberty + Burwood,-83.775131,42.27457,1,1,2,91,0.02161,0.035085,2540,0,81,0,0,0.000803,19,2,0.5,0.157591,1,1,2
301,Ellsworth + Crystal Creek,-83.670746,42.230434,1,1,2,39,0.056103,0.108776,10664,0,39,0,0,0.000972,9,0,0,0.142668,1,1,2
303,Hayward + Draper,-83.709557,42.29417,1,1,2,59,0.034229,0.048363,13581.5,0,81,0,0,0.001667,2,3,0,0.117261,1,1,2
304,Harris + Duncan,-83.582916,42.239674,1,1,2,18,0.103293,0.147605,6218,0,10,0,0,0.002503,24,0,0,0.100096,1,1,2
305,Beakes + Summit,-83.743942,42.286873,2,1,3,51,0.043396,0.064547,48701.5,0,81,0,0,0.001443,6,3,0,0.15779,2,1,3
306,Fifth + Kingsley,-83.745987,42.283772,1,3,4,50,0.045343,0.072153,48724.5,0,81,0,0,0.001402,12,1,0.083333,0.119963,1,3,4
307,Ingalls Mall,-83.738678,42.278519,1,1,2,51,0.046285,0.077635,79020,0,81,0,0.035657,0.000567,23,1,0,0.053495,1,1,2
308,Pontiac + Knightsbridge,-83.7342,42.314751,1,1,2,69,0.026208,0.037473,7423.666667,0,81,0,0,0.001008,11,3,0.5,0.090242,1,1,2
309,Dhu Varren + Hunley,-83.732117,42.31636,1,3,4,68,0.026911,0.041131,7446.666667,0,81,0,0,0.001032,11,3,0.083333,0.07087,1,3,4
311,Washtnaw + Cross,-83.627296,42.245899,2,2,4,3,0.571429,0.708333,2331.5,0,60,0,0,0.001407,21,0,0,0.42574,2,2,4
312,Miller Rd Park + Ride,-83.788078,42.298573,1,1,2,64,0.037567,0.047877,968,0,81,0,0,0.000493,17,1,0,0.096611,1,1,2
313,Pontiac + Manor,-83.734856,42.305569,1,1,2,72,0.02438,0.033727,7354.666667,0,81,0,0,0.001209,6,3,0.5,0.085393,1,1,2
315,Clark + Clark Service Dr,-83.590927,42.261295,1,1,2,39,0.039016,0.066309,356,0,13,0,0,0.000625,24,0,0,0.044616,1,1,2
316,Miller + Kuehnle,-83.784286,42.296684,1,1,2,63,0.039014,0.050742,991,0,81,0,0,0.000595,17,1,0,0.072488,1,1,2
317,Elliot + Heart and Vascular,-83.652863,42.260799,2,2,4,70,0.027627,0.039822,12050,0,95,0,0,0.001986,22,4,0,0.122102,2,2,4
323,Thompson  + Madison,-83.742981,42.274174,1,1,2,4,0.4,0.520833,0,0,66,0,0,0.00054,7,6,0.5,0.083566,1,1,2
324,Traver + Logan School,-83.709427,42.311626,1,1,2,64,0.029724,0.041471,2482,0,81,0,0,0.000671,11,3,0,0.111674,1,1,2
325,Traver + Lakehurst,-83.713089,42.311199,1,1,2,63,0.030622,0.043573,2505,0,81,0,0,0.000746,11,3,0,0.082134,1,1,2
326,Teubingen + Lancashire,-83.717247,42.309792,1,1,2,62,0.031575,0.046078,2528,0,81,0,0,0.00081,11,3,0,0.061198,1,1,2
327,Northwood Housing,-83.719032,42.294689,1,1,2,64,0.029724,0.041471,9544.333333,0,81,0,0,0.001002,6,3,0,0.149748,1,1,2
331,Huron Pkwy + Nixon,-83.709709,42.306118,1,1,2,60,0.033672,0.053381,2574,0,81,0,0,0.00091,11,3,0,0.045002,1,1,2
332,Huron Pkwy + Traverwood,-83.713745,42.308472,1,1,2,61,0.03259,0.049192,2551,0,81,0,0,0.000864,11,3,0,0.049827,1,1,2
335,Thompson + E.Jefferson,-83.743202,42.275604,1,1,2,95,0.018533,0.02885,237,0,109,0,0,0.000377,7,6,0,0.030321,1,1,2
336,Packard + Hill,-83.741524,42.271702,2,3,5,94,0.018854,0.031486,6564,0,81,0,0,0.001286,7,6,0.05,0.090358,2,3,5
338,Thompson + Richard Kennedy,-83.743073,42.275646,2,1,3,3,0.5,0.611111,702,0,65,0,0,0.000999,7,6,0.166667,0.153106,2,1,3
341,Pauline + S Maple,-83.779083,42.265381,1,1,2,87,0.023478,0.038539,4326,0,81,0,0,0.000954,20,2,0,0.046792,1,1,2
342,Hamilton + Cross,-83.617592,42.246288,1,1,2,2,0.666667,0.75,9.5,0,92,0,0,0.000517,22,0,0,0.04478,1,1,2
343,William + Main,-83.749443,42.277943,1,1,2,1,1,1,33,0,75,0,0,0.001082,19,2,0,0.055017,1,1,2
344,Huron + State,-83.7416,42.281162,2,4,6,48,0.048888,0.084423,198687.666667,0,81,0,0,0.001902,12,1,0,0.5168,2,4,6
347,Observatory + N University,-83.730934,42.277931,3,2,5,53,0.042503,0.066155,19703.5,0,81,0.443883,0,0.00212,15,5,0,0.594246,3,2,5
348,Zina Pitcher S of Ann,-83.733643,42.282047,2,2,4,50,0.044734,0.070153,7813.833333,0,81,0.389347,0.208874,0.000903,15,5,0.083333,0.50909,2,2,4
351,Dhu Varren + Birchwood,-83.72097,42.316933,1,1,2,68,0.026787,0.037243,1862,0,81,0,0,0.000961,11,3,0,0.056107,1,1,2
352,Observatory  + Washington H,-83.731056,42.280552,1,2,3,52,0.04421,0.070349,13657.5,0,81,0,0,0.001077,15,5,0.166667,0.341252,1,2,3
353,Univ of Michigan - Mott Hospital,-83.728264,42.281326,2,3,5,52,0.0445,0.072781,5149.666667,0,81,0,0,0.001003,15,5,0.1,0.451791,2,3,5
355,E Medical Center Dr + Taubman Ctr,-83.726952,42.283772,1,1,2,62,0.031006,0.042054,3839.666667,0,81,0,0,0.00046,6,3,0,0.237516,1,1,2
356,Glazier Way + Arbor Crest,-83.708908,42.287636,2,3,5,56,0.03905,0.060191,50147,0,81,0,0,0.002367,2,4,0.05,0.204023,2,3,5
357,Huron Pkwy + HHS,-83.701195,42.283215,1,2,3,63,0.034683,0.051691,10765,0,81,0,0,0.000936,2,4,0,0.06402,1,2,3
358,Platt + Carlton,-83.700272,42.246056,1,1,2,79,0.025877,0.035809,22015,0,81,0,0,0.000889,1,4,0,0.057736,1,1,2
359,Main s of Keech,-83.750198,42.267368,1,1,2,4,0.4,0.520833,8,0,117,0,0,0.000391,16,2,0,0.042256,1,1,2
363,Maple + Maple Village,-83.780472,42.28273,1,1,2,87,0.023512,0.038184,68876,0,81,0,0,0.000529,17,2,0,0.287684,1,1,2
365,E Medical Center Dr + Rogel Cancer Ctr,-83.73143,42.285534,2,1,3,61,0.031969,0.044075,7061.666667,0,81,0,0,0.001336,6,3,0,0.211704,2,1,3
366,Division + Huron,-83.743713,42.281544,2,2,4,53,0.044576,0.065655,133316.166667,0,81,0,0,0.000629,12,1,0,0.308689,2,2,4
367,Dorset + Tyler,-83.5746,42.231949,1,1,2,22,0.075991,0.107748,415,0,10,0,0,0.000862,24,0,0,0.04275,1,1,2
368,S State + Airport Blvd,-83.739273,42.231735,1,1,2,80,0.024757,0.036819,40134.5,0,81,0,0,0.000982,1,6,0,0.093707,1,1,2
369,Skyline High School,-83.779953,42.305637,2,2,4,64,0.03796,0.051675,1820.333333,0,81,0,0,0.000747,17,1,0,0.134052,2,2,4
370,Washtenaw + Geddes,-83.733498,42.277046,1,1,2,61,0.032181,0.042392,5446,0,81,0,0,0.001077,10,4,0,0.341252,1,1,2
371,Washtenaw + Pittsfield,-83.689651,42.255749,3,3,6,65,0.035168,0.064357,101574,0,81,0.443883,0,0.003978,10,0,0,0.602536,3,3,6
373,Amtrak Station,-83.742767,42.28746,1,1,2,54,0.038909,0.05463,19340,0,81,0,0,0.000588,12,3,0,0.123816,1,1,2
375,Maiden Lane + Maiden Ln Ct,-83.734505,42.288258,1,1,2,60,0.033008,0.04662,7084.666667,0,81,0,0,0.001311,6,3,0,0.13042,1,1,2
377,Maiden Lane + Nielson,-83.736557,42.289089,1,2,3,59,0.034117,0.050203,7107.666667,0,81,0,0,0.00129,6,3,0,0.085051,1,2,3
378,Plymouth Park + Ride,-83.688507,42.305965,1,1,2,66,0.028171,0.04067,11,0,81,0,0,0.000711,11,3,0,0.139262,1,1,2
379,Research Park + Ellsworth,-83.732063,42.230568,1,1,2,76,0.025934,0.036104,22201,0,81,0,0,0.000961,1,6,0,0.143497,1,1,2
380,Research Park + C.I.L,-83.731789,42.234226,1,1,2,75,0.026612,0.037604,22224,0,81,0,0,0.000993,1,6,0,0.09714,1,1,2
385,Plymouth Rd + Bishop Rd.,-83.715881,42.299427,2,1,3,62,0.031566,0.045982,31589.333333,0,81,0,0,0.001864,6,3,0,0.157789,2,1,3
389,Plymouth Rd + Beal,-83.7145,42.300339,1,1,2,61,0.032583,0.049122,31612.333333,0,81,0,0,0.00176,6,3,0,0.116056,1,1,2
392,Ecorse + Parkwood,-83.597069,42.238297,1,1,2,11,0.167832,0.242629,3053,0,6,0,0,0.001331,24,0,0,0.067333,1,1,2
393,Ann Arbor Saline Rd + Brookfield,-83.761215,42.247509,1,1,2,79,0.02419,0.035164,5911,0,81,0,0,0.000855,1,2,0,0.074834,1,1,2
395,Plymouth + EPA lab,-83.710045,42.302383,1,1,2,60,0.033669,0.053343,31635.333333,0,81,0,0,0.001671,6,3,0,0.083527,1,1,2
396,Manchester Park,-83.710457,42.257694,2,1,3,63,0.027414,0.034999,29926,0,81,0,0,0.001472,14,2,0,0.091234,2,1,3
397,Maple + Foss,-83.78109,42.297359,1,2,3,63,0.039092,0.0531,11593,0,81,0,0,0.000721,17,1,0,0.042745,1,2,3
398,Dexter + Aldi,-83.779625,42.285286,1,2,3,62,0.039528,0.059357,38979.333333,0,81,0,0,0.000912,18,1,0,0.04324,1,2,3
402,Research Park + KMS,-83.733986,42.235813,1,1,2,74,0.027325,0.039352,22247,0,81,0,0,0.001019,1,6,0,0.067037,1,1,2
403,Briarwood Mall - Main Stop,-83.748734,42.239929,4,3,7,70,0.030609,0.053777,100747,0,81,0,0,0.002594,1,2,0.02381,0.465106,4,3,7
405,Plymouth + Prairie,-83.702225,42.302589,1,1,2,67,0.027414,0.038578,9412,0,81,0,0,0.000966,11,3,0,0.169178,1,1,2
406,Fifth + Depot,-83.744698,42.287857,1,1,2,52,0.04161,0.059377,5080,0,81,0,0,0.000584,6,3,0,0.097217,1,1,2
407,WCC South Side,-83.666557,42.261635,1,1,2,73,0.027078,0.036933,6772,0,94,0,0,0.000972,3,4,0,0.121929,1,1,2
408,Michigan + Ballard,-83.619568,42.240734,1,1,2,51,0.035838,0.056646,148,0,106,0,0,0.00025,4,0,0,0.006065,1,1,2
410,Golfside + International,-83.660988,42.253544,1,1,2,73,0.027523,0.037285,1173,0,81,0,0,0.000901,3,0,0,0.095846,1,1,2
414,Hogback + Washtenaw,-83.680664,42.25565,1,1,2,69,0.030896,0.045927,4133,0,81,0,0,0.000663,3,0,0,0.092754,1,1,2
415,Clark + Hogback,-83.677788,42.2589,1,2,3,68,0.03187,0.049889,4156,0,81,0,0,0.000739,3,0,0,0.062986,1,2,3
416,Glencoe + Clark,-83.675545,42.257969,1,1,2,70,0.030183,0.043667,637,0,81,0,0,0.00049,3,0,0,0.049877,1,1,2
417,Glencoe Hills Apts,-83.675262,42.256035,1,1,2,69,0.03111,0.046482,660,0,81,0,0,0.000592,3,0,0,0.044913,1,1,2
418,Glencoe Hills + Washtenaw,-83.673729,42.254074,2,2,4,68,0.032096,0.050503,4171,0,81,0,0,0.001047,3,0,0,0.243974,2,2,4
419,Hogback + Clark,-83.680893,42.257832,2,1,3,71,0.029903,0.044468,32131.5,0,81,0,0,0.001142,3,0,0,0.263086,2,1,3
420,Plymouth + Commonwealth,-83.697304,42.303726,1,1,2,66,0.028176,0.040808,9435,0,81,0,0,0.000996,11,3,0,0.121415,1,1,2
423,S - Huron River at Schooner Cove,-83.589676,42.211815,1,2,3,47,0.041365,0.082825,506,0,17,0,0,0.000938,4,0,0,0.04847,1,2,3
426,Paint Creek (Kroger),-83.621208,42.212902,2,2,4,38,0.05911,0.120725,787,0,17,0,0,0.001712,4,0,0,0.107546,2,2,4
427,W- Huron south of Joe Hall Dr.,-83.618187,42.222195,1,1,2,41,0.0506,0.087064,201,0,17,0,0,0.000877,4,0,0,0.119115,1,1,2
429,W-Huron north of Morgan,-83.619225,42.21674,1,1,2,40,0.053151,0.094046,269,0,17,0,0,0.000921,4,0,0,0.086182,1,1,2
430,W- Whittaker south of Morgan,-83.619308,42.21455,1,1,2,39,0.055972,0.103867,337,0,17,0,0,0.000958,4,0,0,0.062742,1,1,2
432,S- Huron River at Hubbard,-83.604454,42.211636,1,1,2,50,0.037351,0.068975,302,0,17,0,0,0.000793,4,0,0,0.09293,1,1,2
433,S - Huron River east of Lakecrest,-83.596916,42.211147,1,1,2,49,0.038599,0.07157,370,0,17,0,0,0.00085,4,0,0,0.072701,1,1,2
434,S - Huron River east of High Ridge,-83.592308,42.21183,1,1,2,48,0.039934,0.075292,438,0,17,0,0,0.000898,4,0,0,0.057258,1,1,2
442,Whittaker + Stony Creek,-83.619263,42.210503,1,1,2,39,0.05594,0.103523,285,0,17,0,0,0.00085,4,0,0,0.072701,1,1,2
443,Huron + Huron River,-83.61908,42.215893,2,1,3,37,0.058328,0.103604,1765,0,17,0,0,0.001412,4,0,0,0.130783,2,1,3
445,Huron + Catherine,-83.613007,42.238037,2,1,3,1,1,1,84,0,7,0,0,0.001777,21,0,0,0.213479,2,1,3
446,Geddes + High Orchard,-83.688293,42.276215,2,1,3,62,0.031727,0.041556,16851,0,81,0,0,0.001185,2,4,0,0.089656,2,1,3
453,Green + Green Brier,-83.692673,42.298401,1,1,2,67,0.02785,0.040056,2561,0,81,0,0,0.001038,11,3,0,0.202326,1,1,2
457,Towner + Prospect,-83.600983,42.239502,1,2,3,10,0.192,0.296164,2929,0,6,0,0,0.001306,24,0,0,0.055479,1,2,3
462,Green + Frederick,-83.692596,42.296928,2,2,4,66,0.028644,0.04341,9701,0,81,0,0,0.001532,11,3,0,0.164522,2,2,4
463,Murfin + Plymouth,-83.719955,42.296944,1,1,2,63,0.030618,0.04353,9567.333333,0,81,0,0,0.001027,6,3,0,0.096497,1,1,2
464,Green + Hubbard,-83.692604,42.294823,1,2,3,67,0.028221,0.044139,6510,0,132,0,0,0.001116,5,3,0,0.044007,1,2,3
465,Green + Larchmont,-83.692566,42.292728,1,1,2,76,0.022568,0.029876,39,0,132,0,0,0.00065,5,3,0,0.043117,1,1,2
466,Green + Glacier Way,-83.692459,42.289192,1,1,2,75,0.023082,0.030725,685,0,132,0,0,0.000728,5,3,0,0.042837,1,1,2
467,Glazier Way + Tremont Dr.,-83.687065,42.288116,1,1,2,73,0.024183,0.032678,1977,0,132,0,0,0.000851,5,3,0,0.042748,1,1,2
468,Manor at Glacier Hills,-83.682259,42.290073,0,1,1,73,0.02421,0.03278,0,0,133,0,0,0.000176,5,3,0,0,0,1,1
470,Glazier Way + Earhart,-83.684006,42.288231,2,1,3,72,0.024773,0.033819,3280,0,132,0,0,0.001049,5,3,0,0.04881,2,1,3
473,Glazier Way + Tremont,-83.687347,42.288223,1,1,2,71,0.025394,0.03511,3926,0,132,0,0,0.001066,5,3,0,0.054873,1,1,2
474,Glazier Way + Bardstown Tr,-83.689606,42.288158,1,1,2,70,0.026046,0.036604,4572,0,132,0,0,0.001082,5,3,0,0.054568,1,1,2
475,Green + Glazier Way,-83.692223,42.289116,1,1,2,69,0.026733,0.038393,5218,0,132,0,0,0.001095,5,3,0,0.050242,1,1,2
476,Green + Vintage Valley,-83.692383,42.292061,1,1,2,68,0.027457,0.04068,5864,0,132,0,0,0.001106,5,3,0,0.046225,1,1,2
479,Green Rd + Greenbrier,-83.69252,42.298828,1,1,2,65,0.028973,0.042425,3970.5,0,81,0,0,0.000827,11,3,0,0.112384,1,1,2
480,Green + Plymouth Green,-83.692574,42.3036,1,2,3,63,0.030717,0.04826,9936.5,0,81,0,0,0.001038,11,3,0.166667,0.202326,1,2,3
481,Plymouth + Commonwealt,-83.697845,42.303757,1,1,2,61,0.032587,0.04916,13793.5,0,81,0,0,0.000711,11,3,0,0.139262,1,1,2
482,Plymouth west Prairie,-83.702728,42.302715,1,1,2,60,0.03367,0.053364,13816.5,0,81,0,0,0.00078,11,3,0,0.088229,1,1,2
483,Plymouth + EPA Lab,-83.710182,42.302547,1,1,2,58,0.034926,0.048159,34466.5,0,81,0,0,0.000966,11,3,0,0.169178,1,1,2
484,Plymouth + Beal,-83.714752,42.300373,1,1,2,57,0.036176,0.051057,34489.5,0,81,0,0,0.000996,11,3,0,0.121415,1,1,2
485,Plymouth + Bishop,-83.717445,42.298996,1,1,2,56,0.037519,0.054627,34512.5,0,81,0,0,0.001022,6,3,0,0.082243,1,1,2
486,Maiden Lane + Broadway,-83.736877,42.28912,2,1,3,63,0.030076,0.040211,2530,0,81,0,0,0.00086,6,3,0,0.170428,2,1,3
487,Maiden Lane + Island,-83.733704,42.287846,1,1,2,62,0.030994,0.041995,2553,0,81,0,0,0.000906,6,3,0,0.121684,1,1,2
491,Observatory + Washington Hts,-83.73114,42.280144,2,1,3,54,0.040778,0.059794,54,0,81,0,0.16341,0.000829,15,5,0.166667,0.501542,2,1,3
495,Fifth Ave + Huron,-83.746109,42.281063,5,1,6,1,1,1,196,0,57,0,0,0.002808,12,1,0.033333,0.510942,5,1,6
497,Fuller + Fuller Park,-83.728676,42.286835,2,2,4,51,0.043714,0.066679,49284.833333,0,81,0,0,0.001123,15,4,0,0.125487,2,2,4
498,Fuller + Cedar Bend,-83.723137,42.287052,1,1,2,56,0.037389,0.052331,6118.333333,0,81,0,0,0.000653,2,4,0,0.092593,1,1,2
499,Huron Parkway + Glazier Way,-83.703476,42.286842,1,1,2,64,0.033536,0.047787,10742,0,81,0,0,0.000895,2,4,0,0.091345,1,1,2
500,Geddes + Huron Parkway,-83.698021,42.277401,1,1,2,64,0.029865,0.038492,1787,0,81,0,0,0.000573,2,4,0,0.050564,1,1,2
501,Geddes + Sumac Lane,-83.691238,42.276722,1,1,2,63,0.030768,0.039943,1810,0,81,0,0,0.000663,2,4,0,0.045168,1,1,2
502,Geddes + Earhart,-83.68222,42.274582,1,2,3,63,0.031412,0.044878,14761,0,94,0,0,0.001048,3,4,0,0.053328,1,2,3
503,Dixboro + Geddes,-83.671288,42.274101,1,1,2,70,0.027378,0.036453,365,0,94,0,0,0.000621,3,4,0,0.046271,1,1,2
504,WCC + Student Center Building,-83.664291,42.264359,3,2,5,67,0.0298,0.042953,19083,0,94,0,0,0.001874,3,4,0,0.143238,3,2,5
505,Trinity Health - Ann Arbor Hospital,-83.655479,42.267078,1,2,3,68,0.02922,0.043736,13303,0,95,0,0,0.001042,22,4,0,0.07358,1,2,3
506,Huron River + Hewitt,-83.649559,42.259632,1,1,2,73,0.025521,0.033558,9,0,95,0,0,0.001019,22,4,0,0.096025,1,1,2
507,Huron River + Westview,-83.645241,42.25948,2,1,3,72,0.026187,0.035071,10088,0,95,0,0,0.001571,22,4,0,0.122311,2,1,3
508,Huron River + Superior,-83.638542,42.257435,1,1,2,73,0.025556,0.033882,8768,0,96,0,0,0.000622,22,4,0,0.058385,1,1,2
509,Washtenaw + Adams,-83.616234,42.243607,2,1,3,1,1,1,43,0,19,0,0,0.001904,21,0,0,0.16328,2,1,3
510,Adams + Washtenaw,-83.615997,42.243492,3,3,6,74,0.029452,0.048719,1598.5,0,103,0,0,0.000399,21,0,0,0.018195,3,3,6
511,Adams + Cross,-83.616058,42.246536,1,1,2,83,0.020791,0.028424,151.5,0,102,0,0,0.000289,22,0,0,0.042449,1,1,2
512,N- Cross west of College,-83.622498,42.245781,1,2,3,72,0.02857,0.04499,2570.5,0,90,0,0,0.000421,21,0,0,0.053663,1,2,3
516,Geddes + Dixboro,-83.672554,42.274422,1,1,2,64,0.030465,0.041839,14139,0,94,0,0,0.001027,3,4,0,0.068716,1,1,2
518,Geddes + Sumac,-83.691032,42.276745,1,1,2,61,0.032749,0.043367,16874,0,81,0,0,0.001182,2,4,0,0.080552,1,1,2
519,Huron Parkway + Lakehaven,-83.701271,42.284134,1,1,2,59,0.035006,0.047859,42422,0,81,0,0,0.001584,2,4,0,0.124421,1,1,2
520,Glazier Way + Huron Pkw,-83.704346,42.287846,1,1,2,58,0.036258,0.050777,42445,0,81,0,0,0.001522,2,4,0,0.087557,1,1,2
521,N- Fuller east of Bonisteel,-83.718025,42.287506,1,2,3,53,0.041267,0.062961,42720.833333,0,81,0,0,0.001118,2,4,0,0.153674,1,2,3
526,W - Observatory at Ann,-83.731178,42.282089,2,2,4,53,0.042652,0.066173,2315.166667,0,81,0.104134,0,0.000869,15,5,0.083333,0.492628,2,2,4
527,W- Washtenaw south of S U,-83.731171,42.274879,1,1,2,60,0.033237,0.044406,5469,0,81,0,0,0.001091,10,4,0,0.187766,1,1,2
528,W- Washtenaw south of Hill,-83.727882,42.272247,1,1,2,59,0.034365,0.046758,5492,0,81,0,0,0.001103,10,4,0,0.103218,1,1,2
529,W- Washtenaw south of Cambridge,-83.725624,42.270443,1,1,2,58,0.035573,0.049628,5515,0,81,0,0,0.001113,10,4,0,0.064089,1,1,2
530,Washtenaw + Wayne,-83.723602,42.268875,2,2,4,57,0.036868,0.053609,14467.5,0,81,0,0,0.001986,10,4,0,0.097141,2,2,4
531,Washtenaw + Austin,-83.721542,42.267258,1,1,2,64,0.032326,0.044204,2846,0,81,0,0,0.00102,10,4,0,0.082821,1,1,2
532,W- Washtenaw south of Brockman,-83.719254,42.265453,1,1,2,63,0.033394,0.04666,2869,0,81,0,0,0.001042,10,4,0,0.06815,1,1,2
533,Washtenaw + Tuomy,-83.715019,42.262123,1,1,2,62,0.034534,0.049686,2892,0,81,0,0,0.001061,10,4,0,0.05566,1,1,2
534,Washtenaw + Stadium,-83.713104,42.260612,2,2,4,61,0.035756,0.053906,13369.5,0,81,0,0,0.001842,10,4,0,0.092529,2,2,4
535,S- Washtenaw west of Manchester,-83.709999,42.259064,1,1,2,68,0.031845,0.047589,4532,0,81,0,0,0.000958,10,4,0,0.081573,1,1,2
536,Washtenaw + Platt Rd.,-83.699913,42.257557,1,1,2,67,0.032877,0.051145,4555,0,81,0,0,0.00099,10,4,0,0.067861,1,1,2
537,Washtenaw + Huron Pkw,-83.695053,42.256496,3,1,4,66,0.033979,0.056023,14175.5,0,81,0,0.16341,0.002045,10,4,0,0.291065,3,1,4
538,Washtenaw + Carpenter,-83.679649,42.253723,1,3,4,69,0.031569,0.054184,38282.5,0,81,0,0,0.001303,3,0,0,0.360847,1,3,4
539,Washtenaw + Dalton,-83.674728,42.252739,1,1,2,72,0.028429,0.04258,3588,0,81,0,0,0.000545,3,0,0,0.20066,1,1,2
540,Washtenaw + Foster,-83.666801,42.251106,1,2,3,71,0.029251,0.046603,3611,0,81,0,0,0.000638,3,0,0,0.108949,1,2,3
